pixel,label,predict 
53105,15,15
53106,15,15
53107,15,5
53108,15,5
53109,15,10
53110,15,15
53111,15,10
53112,15,10
53113,15,10
53114,15,10
53115,15,10
53116,15,10
53117,15,10
53118,15,10
53119,15,10
53120,15,10
53121,15,15
53122,15,15
53123,15,15
53124,15,15
53125,15,15
53126,15,10
53127,15,10
53128,15,10
53129,15,10
53130,15,10
53131,15,10
53132,15,10
53133,15,10
53134,15,10
53135,15,10
53136,15,10
53137,15,15
53138,15,15
53139,15,15
53140,15,15
53141,15,15
53142,15,15
53143,15,15
53144,15,15
53145,15,15
53146,15,15
53147,15,15
53148,15,5
53149,15,5
53150,15,7
53151,15,7
53152,15,15
53153,15,15
53154,15,15
53155,15,15
53156,15,5
53157,15,5
53158,15,10
53159,15,10
53160,15,10
53161,15,10
53162,15,10
53163,15,10
53164,15,10
53165,15,10
53166,15,10
53167,15,10
53168,15,10
53169,15,10
53170,15,15
53171,15,15
53172,15,15
53173,15,15
53174,15,10
53175,15,10
53176,15,10
53177,15,10
53178,15,10
53179,15,10
53180,15,10
53181,15,10
53182,15,10
53183,15,10
53184,15,10
53185,15,10
53186,15,10
53187,15,10
53188,15,10
53189,15,15
53190,15,15
53191,15,15
53192,15,15
53193,15,15
53194,15,15
53195,15,15
53196,15,15
53197,15,15
53198,15,15
53199,15,15
53200,15,15
53201,15,15
53202,15,5
53203,15,5
53204,15,15
53205,15,15
53206,15,15
53207,15,15
53208,15,5
53209,15,5
53210,15,15
53211,15,15
53212,15,10
53213,15,10
53214,15,10
53215,15,10
53216,15,10
53217,15,10
53218,15,10
53219,15,10
53220,15,15
53221,15,15
53222,15,15
53223,15,15
53224,15,15
53225,15,15
53226,15,15
53227,15,15
53228,15,15
53229,15,15
53230,15,10
53231,15,15
53232,15,10
53233,15,10
53234,15,10
53235,15,10
53236,15,10
53237,15,10
53238,15,10
53239,15,10
53240,15,10
53241,15,10
53242,15,10
53243,15,10
53244,15,10
53245,15,15
53246,15,15
53247,15,15
53248,15,15
53249,15,15
53250,15,15
53251,15,15
53252,15,15
53253,15,15
53254,15,15
53255,15,15
53256,15,15
53257,15,15
53258,15,5
53259,15,5
53260,15,5
53261,15,5
53262,15,5
53263,15,15
53264,15,15
53265,15,15
53266,15,15
53267,15,5
53268,15,5
53269,15,15
53270,15,15
53271,15,10
53272,15,10
53273,15,10
53274,15,10
53275,15,10
53276,15,10
53277,15,10
53278,15,10
53279,15,15
53280,15,15
53281,15,15
53282,15,15
53283,15,15
53284,15,15
53285,15,15
53286,15,15
53287,15,15
53288,15,15
53289,15,10
53290,15,10
53291,15,10
53292,15,10
53293,15,10
53294,15,10
53295,15,10
53296,15,10
53297,15,10
53298,15,10
53299,15,10
53300,15,10
53301,15,10
53302,15,10
53303,15,10
53304,15,10
53305,15,10
53306,15,15
53307,15,15
53308,15,15
53309,15,15
53310,15,15
53311,15,15
53312,15,15
53313,15,15
53314,15,15
53315,15,15
53316,15,15
53317,15,15
53318,15,15
53319,15,15
53320,15,5
53321,15,5
53322,15,5
53323,15,5
53324,15,5
53325,15,5
53326,15,5
53327,15,5
53328,15,5
53329,15,5
53330,15,10
53331,15,10
53332,15,10
53333,15,10
53334,15,10
53335,15,10
53336,15,15
53337,15,10
53338,15,15
53339,15,15
53340,15,15
53341,15,15
53342,15,15
53343,15,15
53344,15,15
53345,15,15
53346,15,10
53347,15,10
53348,15,15
53349,15,15
53350,15,15
53351,15,15
53352,15,10
53353,15,10
53354,15,10
53355,15,10
53356,15,10
53357,15,10
53358,15,10
53359,15,10
53360,15,10
53361,15,10
53362,15,10
53363,15,10
53364,15,10
53365,15,10
53366,15,10
53367,15,10
53368,15,10
53369,15,10
53370,15,10
53371,15,15
53372,15,15
53373,15,15
53374,15,15
53375,15,15
53376,15,15
53377,15,15
53378,15,15
53379,15,15
53380,15,15
53381,15,15
53382,15,15
53383,15,15
53384,15,15
53385,15,15
53386,15,15
53387,15,15
53388,15,15
53389,15,15
53390,15,15
53391,15,15
53392,15,15
53393,15,15
53394,15,15
53395,15,15
53396,15,5
53397,15,15
53398,15,15
53399,15,5
53400,15,5
53401,15,5
53402,15,5
53403,15,5
53404,15,5
53405,15,5
53406,15,15
53407,15,10
53408,15,10
53409,15,10
53410,15,10
53411,15,10
53412,15,10
53413,15,15
53414,15,15
53415,15,15
53416,15,15
53417,15,15
53418,15,15
53419,15,15
53420,15,15
53421,15,15
53422,15,15
53423,15,10
53424,15,10
53425,15,15
53426,15,15
53427,15,15
53428,15,15
53429,15,10
53430,15,10
53431,15,10
53432,15,10
53433,15,10
53434,15,10
53435,15,10
53436,15,10
53437,15,10
53438,15,10
53439,15,10
53440,15,10
53441,15,10
53442,15,10
53443,15,10
53444,15,10
53445,15,10
53446,15,10
53447,15,10
53448,15,10
53449,15,10
53450,15,10
53451,15,15
53452,15,15
53453,15,15
53454,15,15
53455,15,15
53456,15,15
53457,15,15
53458,15,15
53459,15,15
53460,15,15
53461,15,15
53462,15,15
53463,15,15
53464,15,15
53465,15,15
53466,15,15
53467,15,15
53468,15,15
53469,15,15
53470,15,15
53471,15,15
53472,15,15
53473,15,15
53474,15,15
53475,15,15
53476,15,15
53477,15,15
53478,15,5
53479,15,5
53480,15,15
53481,15,15
53482,15,15
53483,15,5
53484,15,5
53485,15,5
53486,15,15
53487,15,15
53488,15,10
53489,15,10
53490,15,15
53491,15,15
53492,15,10
53493,15,15
53494,15,15
53495,15,10
53496,15,15
53497,15,15
53498,15,15
53499,15,15
53500,15,15
53501,15,15
53502,15,15
53503,15,15
53504,15,10
53505,15,10
53506,15,10
53507,15,10
53508,15,15
53509,15,15
53510,15,15
53511,15,15
53512,15,10
53513,15,10
53514,15,10
53515,15,10
53516,15,10
53517,15,10
53518,15,10
53519,15,10
53520,15,10
53521,15,10
53522,15,10
53523,15,10
53524,15,10
53525,15,10
53526,15,10
53527,15,10
53528,15,10
53529,15,10
53530,15,10
53531,15,10
53532,15,10
53533,15,10
53534,15,10
53535,15,10
53536,15,15
53537,15,15
53538,15,15
53539,15,15
53540,15,15
53541,15,15
53542,15,15
53543,15,15
53544,15,15
53545,15,15
53546,15,15
53547,15,15
53548,15,15
53549,15,15
53550,15,15
53551,15,15
53552,15,15
53553,15,15
53554,15,15
53555,15,15
53556,15,15
53557,15,15
53558,15,15
53559,15,15
53560,15,15
53561,15,15
53562,15,15
53563,15,15
53564,15,15
53565,15,15
53566,15,15
53567,15,15
53568,15,15
53569,15,15
53570,15,15
53571,15,15
53572,15,10
53573,15,15
53574,15,15
53575,15,15
53576,15,15
53577,15,15
53578,15,10
53579,15,10
53580,15,15
53581,15,15
53582,15,15
53583,15,15
53584,15,15
53585,15,15
53586,15,15
53587,15,15
53588,15,10
53589,15,10
53590,15,10
53591,15,10
53592,15,15
53593,15,15
53594,15,15
53595,15,15
53596,15,10
53597,15,10
53598,15,10
53599,15,10
53600,15,10
53601,15,10
53602,15,10
53603,15,10
53604,15,10
53605,15,10
53606,15,10
53607,15,10
53608,15,10
53609,15,10
53610,15,10
53611,15,10
53612,15,10
53613,15,10
53614,15,10
53615,15,10
53616,15,10
53617,15,10
53618,15,10
53619,15,10
53620,15,10
53621,15,10
53622,15,15
53623,15,15
53624,15,15
53625,15,15
53626,15,15
53627,15,15
53628,15,15
53629,15,15
53630,15,15
53631,15,15
53632,15,15
53633,15,15
53634,15,15
53635,15,15
53636,15,15
53637,15,15
53638,15,15
53639,15,15
53640,15,15
53641,15,15
53642,15,15
53643,15,15
53644,15,15
53645,15,15
53646,15,15
53647,15,15
53648,15,15
53649,15,15
53650,15,15
53651,15,15
53652,15,15
53653,15,15
53654,15,15
53655,15,15
53656,15,10
53657,15,10
53658,15,5
53659,15,5
53660,15,15
53661,15,15
53662,15,15
53663,15,10
53664,15,10
53665,15,10
53666,15,15
53667,15,15
53668,15,15
53669,15,15
53670,15,15
53671,15,15
53672,15,15
53673,15,15
53674,15,10
53675,15,10
53676,15,10
53677,15,10
53678,15,10
53679,15,10
53680,15,10
53681,15,10
53682,15,10
53683,15,10
53684,15,10
53685,15,10
53686,15,10
53687,15,10
53688,15,10
53689,15,10
53690,15,10
53691,15,10
53692,15,10
53693,15,10
53694,15,10
53695,15,10
53696,15,10
53697,15,10
53698,15,10
53699,15,10
53700,15,10
53701,15,10
53702,15,10
53703,15,10
53704,15,10
53705,15,10
53706,15,10
53707,15,10
53708,15,10
53709,15,15
53710,15,15
53711,15,15
53712,15,15
53713,15,15
53714,15,15
53715,15,15
53716,15,15
53717,15,15
53718,15,15
53719,15,15
53720,15,15
53721,15,15
53722,15,15
53723,15,15
53724,15,15
53725,15,15
53726,15,15
53727,15,15
53728,15,15
53729,15,15
53730,15,15
53731,15,15
53732,15,15
53733,15,15
53734,15,15
53735,15,15
53736,15,15
53737,15,15
53738,15,15
53739,15,15
53740,15,15
53741,15,15
53742,15,15
53743,15,15
53744,15,15
53745,15,10
53746,15,10
53747,15,10
53748,15,10
53749,15,5
53750,15,5
53751,15,15
53752,15,15
53753,15,10
53754,15,10
53755,15,10
53756,15,10
53757,15,15
53758,15,15
53759,15,15
53760,15,15
53761,15,15
53762,15,15
53763,15,15
53764,15,15
53765,15,10
53766,15,10
53767,15,10
53768,15,10
53769,15,10
53770,15,10
53771,15,10
53772,15,10
53773,15,10
53774,15,10
53775,15,10
53776,15,10
53777,15,10
53778,15,10
53779,15,10
53780,15,10
53781,15,10
53782,15,10
53783,15,10
53784,15,10
53785,15,10
53786,15,10
53787,15,10
53788,15,10
53789,15,10
53790,15,10
53791,15,10
53792,15,10
53793,15,10
53794,15,10
53795,15,10
53796,15,10
53797,15,10
53798,15,15
53799,15,15
53800,15,15
53801,15,15
53802,15,15
53803,15,15
53804,15,15
53805,15,15
53806,15,15
53807,15,15
53808,15,15
53809,15,15
53810,15,15
53811,15,15
53812,15,15
53813,15,15
53814,15,15
53815,15,15
53816,15,15
53817,15,15
53818,15,15
53819,15,15
53820,15,15
53821,15,15
53822,15,15
53823,15,15
53824,15,15
53825,15,15
53826,15,15
53827,15,15
53828,15,15
53829,15,15
53830,15,15
53831,15,15
53832,15,15
53833,15,15
53834,15,15
53835,15,15
53836,15,15
53837,15,15
53838,15,15
53839,15,15
53840,15,10
53841,15,15
53842,15,10
53843,15,10
53844,15,5
53845,15,5
53846,15,5
53847,15,5
53848,15,10
53849,15,10
53850,15,15
53851,15,15
53852,15,15
53853,15,15
53854,15,15
53855,15,15
53856,15,15
53857,15,15
53858,15,15
53859,15,15
53860,15,10
53861,15,10
53862,15,10
53863,15,10
53864,15,15
53865,15,10
53866,15,10
53867,15,10
53868,15,10
53869,15,10
53870,15,10
53871,15,10
53872,15,10
53873,15,15
53874,15,10
53875,15,10
53876,15,10
53877,15,10
53878,15,10
53879,15,10
53880,15,10
53881,15,10
53882,15,10
53883,15,10
53884,15,10
53885,15,10
53886,15,10
53887,15,10
53888,15,10
53889,15,10
53890,15,10
53891,15,10
53892,15,15
53893,15,15
53894,15,15
53895,15,15
53896,15,15
53897,15,15
53898,15,15
53899,15,15
53900,15,15
53901,15,15
53902,15,15
53903,15,15
53904,15,15
53905,15,15
53906,15,15
53907,15,15
53908,15,15
53909,15,15
53910,15,15
53911,15,15
53912,15,15
53913,15,15
53914,15,15
53915,15,15
53916,15,15
53917,15,15
53918,15,15
53919,15,15
53920,15,15
53921,15,15
53922,15,15
53923,15,15
53924,15,15
53925,15,15
53926,15,15
53927,15,15
53928,15,15
53929,15,15
53930,15,15
53931,15,15
53932,15,15
53933,15,15
53934,15,15
53935,15,15
53936,15,15
53937,15,15
53938,15,15
53939,15,15
53940,15,15
53941,15,10
53942,15,10
53943,15,15
53944,15,5
53945,15,5
53946,15,5
53947,15,10
53948,15,15
53949,15,15
53950,15,15
53951,15,15
53952,15,15
53953,15,15
53954,15,15
53955,15,15
53956,15,15
53957,15,15
53958,15,15
53959,15,15
53960,15,15
53961,15,15
53962,15,15
53963,15,10
53964,15,10
53965,15,10
53966,15,10
53967,15,10
53968,15,10
53969,15,10
53970,15,15
53971,15,15
53972,15,15
53973,15,15
53974,15,15
53975,15,10
53976,15,10
53977,15,10
53978,15,10
53979,15,10
53980,15,10
53981,15,10
53982,15,10
53983,15,10
53984,15,10
53985,15,10
53986,15,10
53987,15,10
53988,15,10
53989,15,15
53990,15,15
53991,15,15
53992,15,15
53993,15,15
53994,15,15
53995,15,15
53996,15,15
53997,15,15
53998,15,15
53999,15,15
54000,15,15
54001,15,15
54002,15,15
54003,15,15
54004,15,15
54005,15,15
54006,15,15
54007,15,15
54008,15,15
54009,15,15
54010,15,15
54011,15,15
54012,15,15
54013,15,15
54014,15,15
54015,15,15
54016,15,15
54017,15,15
54018,15,15
54019,15,15
54020,15,15
54021,15,15
54022,15,15
54023,15,15
54024,15,15
54025,15,15
54026,15,15
54027,15,15
54028,15,15
54029,15,4
54030,15,4
54031,15,15
54032,15,15
54033,15,15
54034,15,15
54035,15,15
54036,15,15
54037,15,15
54038,15,15
54039,15,15
54040,15,15
54041,15,15
54042,15,15
54043,15,10
54044,15,10
54045,15,10
54046,15,15
54047,15,15
54048,15,15
54049,15,15
54050,15,15
54051,15,15
54052,15,15
54053,15,15
54054,15,15
54055,15,15
54056,15,15
54057,15,15
54058,15,15
54059,15,15
54060,15,15
54061,15,15
54062,15,15
54063,15,10
54064,15,10
54065,15,10
54066,15,10
54067,15,15
54068,15,15
54069,15,10
54070,15,10
54071,15,15
54072,15,15
54073,15,15
54074,15,15
54075,15,15
54076,15,15
54077,15,15
54078,15,15
54079,15,15
54080,15,15
54081,15,10
54082,15,10
54083,15,10
54084,15,10
54085,15,10
54086,15,10
54087,15,10
54088,15,10
54089,15,10
54090,15,15
54091,15,15
54092,15,15
54093,15,15
54094,15,15
54095,15,15
54096,15,15
54097,15,15
54098,15,15
54099,15,15
54100,15,15
54101,15,15
54102,15,15
54103,15,15
54104,15,15
54105,15,15
54106,15,15
54107,15,15
54108,15,15
54109,15,15
54110,15,15
54111,15,15
54112,15,15
54113,15,15
54114,15,15
54115,15,15
54116,15,15
54117,15,15
54118,15,15
54119,15,15
54120,15,15
54121,15,15
54122,15,15
54123,15,15
54124,15,15
54125,15,15
54126,15,15
54127,15,15
54128,15,15
54129,15,15
54130,15,15
54131,15,15
54132,15,15
54133,15,15
54134,15,15
54135,15,15
54136,15,15
54137,15,15
54138,15,15
54139,15,15
54140,15,15
54141,15,15
54142,15,15
54143,15,15
54144,15,15
54145,15,10
54146,15,10
54147,15,10
54148,15,10
54149,15,15
54150,15,15
54151,15,15
54152,15,15
54153,15,15
54154,15,15
54155,15,15
54156,15,15
54157,15,15
54158,15,15
54159,15,15
54160,15,15
54161,15,15
54162,15,15
54163,15,15
54164,15,15
54165,15,10
54166,15,10
54167,15,10
54168,15,15
54169,15,15
54170,15,15
54171,15,15
54172,15,15
54173,15,15
54174,15,15
54175,15,15
54176,15,15
54177,15,5
54178,15,5
54179,15,15
54180,15,15
54181,15,15
54182,15,15
54183,15,10
54184,15,10
54185,15,10
54186,15,10
54187,15,10
54188,15,10
54189,15,10
54190,15,10
54191,15,15
54192,15,15
54193,15,15
54194,15,15
54195,15,15
54196,15,15
54197,15,15
54198,15,15
54199,15,15
54200,15,15
54201,15,15
54202,15,15
54203,15,15
54204,15,15
54205,15,15
54206,15,15
54207,15,15
54208,15,15
54209,15,15
54210,15,15
54211,15,15
54212,15,15
54213,15,15
54214,15,15
54215,15,15
54216,15,15
54217,15,15
54218,15,15
54219,15,15
54220,15,15
54221,15,15
54222,15,15
54223,15,15
54224,15,15
54225,15,15
54226,15,15
54227,15,15
54228,15,15
54229,15,15
54230,15,15
54231,15,15
54232,15,15
54233,15,15
54234,15,15
54235,15,15
54236,15,15
54237,15,15
54238,15,15
54239,15,15
54240,15,15
54241,15,15
54242,15,15
54243,15,15
54244,15,15
54245,15,15
54246,15,15
54247,15,15
54248,15,15
54249,15,15
54250,15,15
54251,15,15
54252,15,15
54253,15,15
54254,15,15
54255,15,15
54256,15,15
54257,15,5
54258,15,5
54259,15,5
54260,15,5
54261,15,15
54262,15,15
54263,15,15
54264,15,15
54265,15,15
54266,15,15
54267,15,15
54268,15,15
54269,15,15
54270,15,15
54271,15,15
54272,15,15
54273,15,15
54274,15,15
54275,15,15
54276,15,15
54277,15,15
54278,15,15
54279,15,5
54280,15,5
54281,15,15
54282,15,15
54283,15,15
54284,15,15
54285,15,10
54286,15,10
54287,15,10
54288,15,10
54289,15,10
54290,15,10
54291,15,10
54292,15,15
54293,15,15
54294,15,15
54295,15,15
54296,15,15
54297,15,15
54298,15,15
54299,15,15
54300,15,15
54301,15,15
54302,15,15
54303,15,15
54304,15,15
54305,15,15
54306,15,15
54307,15,15
54308,15,15
54309,15,15
54310,15,15
54311,15,15
54312,15,15
54313,15,15
54314,15,15
54315,15,15
54316,15,15
54317,15,15
54318,15,15
54319,15,15
54320,15,15
54321,15,15
54322,15,15
54323,15,15
54324,15,15
54325,15,15
54326,15,15
54327,15,15
54328,15,15
54329,15,15
54330,15,15
54331,15,15
54332,15,15
54333,15,15
54334,15,15
54335,15,15
54336,15,15
54337,15,15
54338,15,15
54339,15,15
54340,15,15
54341,15,15
54342,15,15
54343,15,15
54344,15,15
54345,15,15
54346,15,15
54347,15,15
54348,15,15
54349,15,15
54350,15,15
54351,15,15
54352,15,15
54353,15,15
54354,15,15
54355,15,15
54356,15,15
54357,15,15
54358,15,15
54359,15,15
54360,15,15
54361,15,15
54362,15,5
54363,15,5
54364,15,5
54365,15,5
54366,15,15
54367,15,15
54368,15,15
54369,15,15
54370,15,15
54371,15,15
54372,15,15
54373,15,15
54374,15,10
54375,15,10
54376,15,10
54377,15,15
54378,15,15
54379,15,15
54380,15,5
54381,15,5
54382,15,15
54383,15,15
54384,15,15
54385,15,15
54386,15,15
54387,15,15
54388,15,15
54389,15,10
54390,15,10
54391,15,10
54392,15,10
54393,15,10
54394,15,10
54395,15,10
54396,15,15
54397,15,15
54398,15,15
54399,15,15
54400,15,15
54401,15,15
54402,15,15
54403,15,15
54404,15,15
54405,15,15
54406,15,15
54407,15,15
54408,15,15
54409,15,15
54410,15,15
54411,15,15
54412,15,15
54413,15,15
54414,15,15
54415,15,15
54416,15,15
54417,15,15
54418,15,15
54419,15,15
54420,15,15
54421,15,15
54422,15,15
54423,15,15
54424,15,15
54425,15,15
54426,15,15
54427,15,15
54428,15,15
54429,15,15
54430,15,15
54431,15,15
54432,15,15
54433,15,15
54434,15,15
54435,15,15
54436,15,15
54437,15,15
54438,15,15
54439,15,15
54440,15,15
54441,15,15
54442,15,15
54443,15,15
54444,15,15
54445,15,15
54446,15,15
54447,15,15
54448,15,15
54449,15,15
54450,15,15
54451,15,15
54452,15,15
54453,15,15
54454,15,15
54455,15,15
54456,15,5
54457,15,15
54458,15,15
54459,15,15
54460,15,15
54461,15,15
54462,15,15
54463,15,15
54464,15,15
54465,15,15
54466,15,15
54467,15,15
54468,15,15
54469,15,15
54470,15,15
54471,15,15
54472,15,15
54473,15,15
54474,15,15
54475,15,15
54476,15,15
54477,15,15
54478,15,15
54479,15,10
54480,15,10
54481,15,10
54482,15,10
54483,15,15
54484,15,15
54485,15,5
54486,15,5
54487,15,15
54488,15,15
54489,15,15
54490,15,15
54491,15,15
54492,15,15
54493,15,15
54494,15,10
54495,15,10
54496,15,10
54497,15,10
54498,15,10
54499,15,10
54500,15,15
54501,15,15
54502,15,15
54503,15,15
54504,15,15
54505,15,15
54506,15,15
54507,15,15
54508,15,15
54509,15,15
54510,15,15
54511,15,15
54512,15,15
54513,15,15
54514,15,15
54515,15,15
54516,15,15
54517,15,15
54518,15,15
54519,15,15
54520,15,15
54521,15,15
54522,15,15
54523,15,15
54524,15,15
54525,15,15
54526,15,15
54527,15,15
54528,15,15
54529,15,15
54530,15,15
54531,15,15
54532,15,15
54533,15,15
54534,15,15
54535,15,15
54536,15,15
54537,15,15
54538,15,15
54539,15,15
54540,15,15
54541,15,15
54542,15,15
54543,15,15
54544,15,15
54545,15,15
54546,15,15
54547,15,15
54548,15,15
54549,15,15
54550,15,15
54551,15,15
54552,15,15
54553,15,5
54554,15,5
54555,15,15
54556,15,15
54557,15,15
54558,15,15
54559,15,15
54560,15,15
54561,15,15
54562,15,15
54563,15,15
54564,15,15
54565,15,15
54566,15,15
54567,15,15
54568,15,15
54569,15,15
54570,15,15
54571,15,15
54572,15,15
54573,15,15
54574,15,15
54575,15,15
54576,15,15
54577,15,10
54578,15,10
54579,15,10
54580,15,10
54581,15,10
54582,15,15
54583,15,15
54584,15,15
54585,15,15
54586,15,15
54587,15,15
54588,15,15
54589,15,15
54590,15,15
54591,15,5
54592,15,5
54593,15,10
54594,15,10
54595,15,10
54596,15,15
54597,15,15
54598,15,15
54599,15,15
54600,15,15
54601,15,15
54602,15,15
54603,15,15
54604,15,15
54605,15,15
54606,15,15
54607,15,15
54608,15,15
54609,15,15
54610,15,15
54611,15,15
54612,15,15
54613,15,15
54614,15,15
54615,15,15
54616,15,15
54617,15,15
54618,15,15
54619,15,15
54620,15,15
54621,15,15
54622,15,15
54623,15,15
54624,15,15
54625,15,15
54626,15,15
54627,15,15
54628,15,15
54629,15,15
54630,15,15
54631,15,15
54632,15,15
54633,15,15
54634,15,15
54635,15,15
54636,15,15
54637,15,15
54638,15,15
54639,15,15
54640,15,15
54641,15,15
54642,15,15
54643,15,15
54644,15,15
54645,15,15
54646,15,15
54647,15,15
54648,15,15
54649,15,15
54650,15,15
54651,15,5
54652,15,5
54653,15,5
54654,15,5
54655,15,15
54656,15,15
54657,15,5
54658,15,5
54659,15,15
54660,15,15
54661,15,15
54662,15,15
54663,15,15
54664,15,15
54665,15,15
54666,15,15
54667,15,15
54668,15,15
54669,15,15
54670,15,15
54671,15,15
54672,15,15
54673,15,15
54674,15,15
54675,15,10
54676,15,10
54677,15,10
54678,15,10
54679,15,10
54680,15,10
54681,15,15
54682,15,15
54683,15,15
54684,15,15
54685,15,15
54686,15,15
54687,15,15
54688,15,15
54689,15,5
54690,15,5
54691,15,10
54692,15,10
54693,15,15
54694,15,15
54695,15,15
54696,15,15
54697,15,15
54698,15,15
54699,15,15
54700,15,15
54701,15,15
54702,15,15
54703,15,15
54704,15,15
54705,15,15
54706,15,15
54707,15,15
54708,15,15
54709,15,15
54710,15,15
54711,15,15
54712,15,15
54713,15,15
54714,15,15
54715,15,15
54716,15,15
54717,15,15
54718,15,15
54719,15,15
54720,15,15
54721,15,15
54722,15,15
54723,15,15
54724,15,15
54725,15,15
54726,15,15
54727,15,15
54728,15,15
54729,15,15
54730,15,15
54731,15,15
54732,15,15
54733,15,15
54734,15,15
54735,15,15
54736,15,15
54737,15,15
54738,15,15
54739,15,15
54740,15,15
54741,15,15
54742,15,15
54743,15,15
54744,15,15
54745,15,15
54746,15,15
54747,15,15
54748,15,15
54749,15,5
54750,15,5
54751,15,5
54752,15,5
54753,15,5
54754,15,5
54755,15,5
54756,15,5
54757,15,5
54758,15,15
54759,15,5
54760,15,5
54761,15,5
54762,15,5
54763,15,5
54764,15,15
54765,15,15
54766,15,15
54767,15,15
54768,15,15
54769,15,15
54770,15,15
54771,15,15
54772,15,15
54773,15,15
54774,15,15
54775,15,15
54776,15,15
54777,15,15
54778,15,10
54779,15,10
54780,15,10
54781,15,10
54782,15,10
54783,15,10
54784,15,10
54785,15,10
54786,15,10
54787,15,10
54788,15,10
54789,15,10
54790,15,15
54791,15,15
54792,15,7
54793,15,7
54794,15,15
54795,15,15
54796,15,15
54797,15,15
54798,15,15
54799,15,15
54800,15,15
54801,15,15
54802,15,15
54803,15,15
54804,15,15
54805,15,15
54806,15,15
54807,15,15
54808,15,15
54809,15,15
54810,15,15
54811,15,15
54812,15,15
54813,15,15
54814,15,15
54815,15,15
54816,15,15
54817,15,15
54818,15,15
54819,15,15
54820,15,15
54821,15,15
54822,15,15
54823,15,15
54824,15,15
54825,15,15
54826,15,15
54827,15,15
54828,15,15
54829,15,15
54830,15,15
54831,15,15
54832,15,15
54833,15,15
54834,15,15
54835,15,15
54836,15,15
54837,15,15
54838,15,15
54839,15,15
54840,15,15
54841,15,15
54842,15,15
54843,15,15
54844,15,15
54845,15,15
54846,15,15
54847,15,15
54848,15,15
54849,15,15
54850,15,15
54851,15,15
54852,15,15
54853,15,15
54854,15,15
54855,15,15
54856,15,5
54857,15,5
54858,15,5
54859,15,5
54860,15,5
54861,15,5
54862,15,5
54863,15,5
54864,15,10
54865,15,10
54866,15,5
54867,15,5
54868,15,10
54869,15,10
54870,15,5
54871,15,5
54872,15,5
54873,15,5
54874,15,15
54875,15,15
54876,15,15
54877,15,15
54878,15,5
54879,15,5
54880,15,10
54881,15,7
54882,15,15
54883,15,15
54884,15,15
54885,15,15
54886,15,10
54887,15,7
54888,15,10
54889,15,10
54890,15,10
54891,15,10
54892,15,10
54893,15,10
54894,15,10
54895,15,10
54896,15,15
54897,15,15
54898,15,7
54899,15,7
54900,15,15
54901,15,15
54902,15,15
54903,15,15
54904,15,15
54905,15,15
54906,15,15
54907,15,15
54908,15,15
54909,15,15
54910,15,15
54911,15,15
54912,15,15
54913,15,15
54914,15,15
54915,15,15
54916,15,15
54917,15,15
54918,15,15
54919,15,15
54920,15,15
54921,15,15
54922,15,15
54923,15,15
54924,15,15
54925,15,15
54926,15,5
54927,15,5
54928,15,15
54929,15,15
54930,15,15
54931,15,15
54932,15,15
54933,15,15
54934,15,15
54935,15,15
54936,15,15
54937,15,15
54938,15,15
54939,15,15
54940,15,15
54941,15,15
54942,15,15
54943,15,15
54944,15,15
54945,15,15
54946,15,15
54947,15,15
54948,15,15
54949,15,15
54950,15,15
54951,15,15
54952,15,15
54953,15,15
54954,15,15
54955,15,15
54956,15,15
54957,15,15
54958,15,15
54959,15,15
54960,15,15
54961,15,15
54962,15,15
54963,15,15
54964,15,15
54965,15,5
54966,15,5
54967,15,5
54968,15,5
54969,15,5
54970,15,10
54971,15,10
54972,15,10
54973,15,10
54974,15,5
54975,15,5
54976,15,10
54977,15,5
54978,15,7
54979,15,5
54980,15,7
54981,15,5
54982,15,15
54983,15,15
54984,15,15
54985,15,15
54986,15,5
54987,15,5
54988,15,10
54989,15,7
54990,15,15
54991,15,15
54992,15,15
54993,15,15
54994,15,10
54995,15,10
54996,15,10
54997,15,15
54998,15,10
54999,15,10
55000,15,10
55001,15,10
55002,15,10
55003,15,10
55004,15,7
55005,15,7
55006,15,7
55007,15,5
55008,15,15
55009,15,12
55010,15,15
55011,15,15
55012,15,15
55013,15,15
55014,15,15
55015,15,15
55016,15,15
55017,15,15
55018,15,15
55019,15,15
55020,15,15
55021,15,15
55022,15,15
55023,15,15
55024,15,15
55025,15,15
55026,15,15
55027,15,15
55028,15,15
55029,15,15
55030,15,15
55031,15,15
55032,15,15
55033,15,5
55034,15,5
55035,15,15
55036,15,15
55037,15,15
55038,15,15
55039,15,15
55040,15,15
55041,15,15
55042,15,15
55043,15,15
55044,15,15
55045,15,15
55046,15,15
55047,15,15
55048,15,15
55049,15,15
55050,15,15
55051,15,15
55052,15,15
55053,15,15
55054,15,15
55055,15,15
55056,15,15
55057,15,15
55058,15,15
55059,15,15
55060,15,15
55061,15,15
55062,15,15
55063,15,15
55064,15,15
55065,15,15
55066,15,15
55067,15,15
55068,15,15
55069,15,15
55070,15,15
55071,15,15
55072,15,15
55073,15,5
55074,15,5
55075,15,5
55076,15,5
55077,15,5
55078,15,10
55079,15,7
55080,15,7
55081,15,7
55082,15,7
55083,15,10
55084,15,10
55085,15,5
55086,15,10
55087,15,7
55088,15,7
55089,15,15
55090,15,15
55091,15,15
55092,15,15
55093,15,7
55094,15,7
55095,15,10
55096,15,15
55097,15,15
55098,15,15
55099,15,15
55100,15,15
55101,15,10
55102,15,10
